Brand,Lang,Intent Type,Category,Intent,Weight,Answer,Training Data,English,Answer Key
Fun88,TH,User,Bet/Livedealer,เข้าหน้าคาสิโนสดไม่ได้ เออเร่อ,1,"รบกวนตรวจสอบการเข้าใช้งาน และ สัญญาณอินเตอร์เน็ทของคุณก่อนและเข้าใช้งานใหม่อีกครั้ง
แนะนำวิธีการแก้ไขปัญหาเบื้องต้นและเข้าทำรายการใหม่อีกครั้ง
<intentlink>ลบคุ๊กกี้<intentlink>
<intentlink>เปลี่ยนเบราเซอร์<intentlink>","หน้้าคาสิโนเป็นอะไรคับ เข้าไม่ได้
มีลิงค์ใหม่เข้าคาสิโนไหม
คาสิโนเออเร่อหรอคะ
มันกดเข้าไปในคาสิโนไม่ไอ้ะ
คาสิโนปิดปรับปรุงหรอคะ
หน้าคาสิโนเป็นไรอ่ะ กดเข้าไปเล่นไม่ได้","Cannot enter Live Dealer, or page hang",
Fun88,TH,User,Bet/Livedealer,คาสิโนสดปรับบิลการเดิมพันผิด,1,รอการดำเนินการจากทางผู้ให้ดำเนินการก่อนนะคะ หากรายการเดิมพันของคุณมีปัญหาทางเราจะรีบติดต่อกลับโดยเร็วที่สุด,"ยอดเงินผมหายไปไหนแล้ว
เงินในคาสิโนมีปัญหาอะไรป่าวคับ ทำไมมันไม่เห็น
ปรับบิลผิดป่ะคะ 
ปรับเงินให้ผิดหรือเปล่าทำไมยอดไม่ตรงเลย",Live Dealer bet settlement problem,
Fun88,TH,User,Bet/Livedealer,คาสิโนสดปรับบิลการเดิมพันแล้วแต่ไม่ได้รับเงิน,1,รายการเดิมพันของคุณอยู่ระหว่างการตรวจสอบจากทางผู้ให้บริการ หากรายการเดิมพันของคุณมีปัญหาทางเราจะรีบติดต่อกลับโดยเร็วที่สุด,"ตาที่แล้วชนะไม่เห็นได้เงินเลย
เงินที่ชนะตาเมื่อกี้อยุ่ไหน
เงินที่เดิมพันได้มาอยู่ไหน
เงินในคาสิโนหายอ่ะค่ะ
ยอดเงินไม่ครบอะค่ะ 
กดดูยอดเงินที่ได้ตรงไหนอ่ะ",Casino settled but no payment,
Fun88,TH,User,Bet/Livedealer,ยอดเงินในบัญชีคาสิโนออนไลน์ไม่ถูกต้อง,1,"กรุณาตรวจสอบยอดเงินในบัญชีของคุณก่อนเดิมพันทุกครั้ง
ข้อมูลเพิ่มเติม คลิก
<intentlink>เดิมพันอย่างไร<intentlink>","กดเดิมพันไม่ได้อ่ะ
ทำไมกดวางเงินไม่ได้
เติมเงินมาแล้ว แต่แทงไม่ได้คับทำไง
จำนวนเงินไม่ถูกต้องคืออะไรคะ",Live Dealer balance not correct,
Fun88,TH,User,Bet/Slot,เข้าเกมส์สล็อตไม่ได้ มีเกมส์เล่นค้าง,1,คุณยังมีเกมส์ที่ยังเดิมพันไม่สิ้นสุดค่ะ กรุณากลับเข้าเกมส์ที่เดิมพันล่าสุดเพื่อเข้าเดิมพันต่อค่ะ,"เล่นเกมอื่นไม่ได้อ่ะ
เข้าเล่นอีกเกมไม่ได้มันเด้งป้อบอัพมา
ทำไมเข้าเล่นเกมอื่นไม่ได้เลย",Cannot enter RNG game / unfinished game.,
Fun88,TH,User,Bet/Slot,เกมส์สล็อตปรับบิลการเดิมพันแล้วแต่ไม่ได้รับเงิน,1,รายการเดิมพันของคุณอยู่ระหว่างการตรวจสอบจากทางผู้ให้บริการ หากรายการเดิมพันของคุณมีปัญหาทางเราจะรีบติดต่อกลับโดยเร็วที่สุด,"รายการที่ปรับให้แล้ว แต่เงินไม่เห็นเข้ามาที่ผมเลย
สล็อตตาที่ผมได้ ไหนเงินที่ปรับให้อ่ะ
ยอดเงินที่ได้จากสล็อต อยู่ตรงไหนคะ
ไม่เห็นมียอดเงินที่คุณบอกเลย
เงินที่ชนะ อยู่ไหน
ยอกเงินที่ผมชนะ ไม่เห็นเลย
เงินหายสล็อตหายคับ",RNG Settled but no payment,
Fun88,TH,User,Bet/Slot,เกมส์สล็อตปรับบิลการเดิมพันมีปัญหา,1,รอการดำเนินการจากทางผู้ให้ดำเนินการก่อนนะคะ หากรายการเดิมพันของคุณมีปัญหาทางเราจะรีบติดต่อกลับโดยเร็วที่สุด,"รายการมันค้างแล้วเงินผมจะปรับไหมครับ
เกมที่ผมเล่นไป จะปรับเงินให้ไหมคับ
ปรับเงินเข้าบัญชีเกมเลยไหมคับ
หมุนแล้วไม่หยุดตามที่ผมกด ทำไงครับ
หมุนสล็อตแต่มันเหมือนมีปัญหาทำไงคับ
ผมไม่ได้หมุน แต่มันกินเงินไปทำไงคับ
เว็บมีปัญหาหรือเปล่าคะ สล็อตทำไมหมุนได้แต่ไม่ปรับเงินให้
ตาเมื่อกี้ได้เงิน แต่ไม่ปรับเข้าให้อ่ะ",RNG Settlement problems,
Fun88,TH,User,Bet/Slot,บัญชีเกมส์ยอดเงินไม่ถูกต้อง,1,"กรุณาตรวจสอบยอดเงินในบัญชีของคุณก่อนเดิมพันทุกครั้ง
ข้อมูลเพิ่มเติม คลิก
<intentlink>เดิมพันอย่างไร<intentlink>","ทำไมเข้าเล่นแล้วกดวางเดิมพันไม่ได้อ่ะ
กดวางเดิมพันไม่ได้
ทำไมผมเล่นเกมไม่ได้คับ
ต้องย้ายเงินเข้ามาที่บัญชีนี้ก่อนใช่ไหมพี่",RNG Balance Incorrect,
Fun88,TH,User,Bet/Slot/PT,บัญชี IM คาสิโน,1,หากคุณต้องการเดิมพันที่ IM คาสิโนแบบดาวน์โหลดติดตั้ง คุณจะต้องทำการตั้งรหัสผ่านใหม่สำหรับไว้เข้าใช้งานที่ IM คาสิโนโดยเฉพาะ และจะต้องไม่ซ้ำกับรหัสที่ใช้ล็อคอินเข้ายูสเซอร์เนม สามารถใช้งานได้ทั้งผ่านมือถือ หรือ คอมพิวเตอร์,"เข้าใช้งานที่ไอเอ็มคาสิโนต้องมีรหัสผ่านอีกหรอคะ
บัญชีไอเอ็มใช้รหัสผ่านเดียวกันกับตอนสมัครได้ไหม
บันชี imต้องตั้งค่ารหัสผ่านใหม่อีกไหมคับ
ตั้งค่ารหัสผ่านIM ยังไงอ่ะ",PT Slot Account,
Fun88,TH,User,Bet/Lottery,เปิดให้เดิมพันหวยเมื่อไหร่,1,"เปิดให้เดิมพันก่อนวันหวยออก 7 วันค่ะ
ข้อมูลเพิ่มเติม คลิก
<intentlink>ปิดให้เดิมพันหวยเมื่อไหร่<intentlink>
<intentlink>วิธีการเดิมพันหวย<intentlink>
<intentlink>ขั้นต่ำการเดิมพันหวย<intentlink>","แทงหวยได้ตอนไหน
เมื่อไรจะเปิดให้แทงหวย
เมื่อไรจะเปิดให้เดิมพันหวย
เปิดให้เดิมพันตอนกี่โมงคะ
หวยมีกำหนดวันขายไหมคะ
เริ่มขายตั้งแต่กี่โมงคะ
เริ่มให้แทงได้ตั้งแต่กี่วันก่อนหวยออก
เปิดให้เดิมพันหวยเมื่อไร
ก่อนหวยออกกี่วันถึงเปิดให้แทงได้
จะแทงหวน",When will open for thai lottery,
Fun88,TH,User,Bet/Lottery,ปิดให้เดิมพันหวยเมื่อไหร่,1,"ปิดให้เดิมพัน 30 นาที ก่อนหวยออกค่ะ
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการเดิมพันหวย<intentlink>","ปิดให้เดิมพันตอนไหน
ต้องเดิมพันก่อนกี่โมง
งดแทงหวยตอนกี่โมง
ปิดรับแทงตอนไหน
ปิดรับเลขตอนไหน
ก่อนหวยออกกี่นาที ที่จะไม่รับแทง
มีเวลาปิดรับแทงหวยไหม
กำหนดเวลาการเข้าเดิมพันหวยไหม
ไม่ให้แทงหวยหลังจากกี่โมงแล้ว",When will close for thai lottery,
Fun88,TH,User,Bet/Lottery,วิธีการเดิมพันหวย,1,"การเดิมพันหวย สมาชิกจะสามารถทำการเดิมพันได้ทั้งเวอร์ชั่นเดสก์ท็อป และมือถือ
1.เข้าสู่ระบบ จากนั้นเข้าที่ ""หวย""
2.เลือกประเภทที่ต้องการเดิมพัน
3.กรอกตัวเลขที่ต้องการเดิมพัน กรอกยอดเงินที่ต้องการเดิมพัน และ กด ""วางเดิมพัน""
ข้อมูลเพิ่มเติม คลิก
<intentlink>ขั้นต่ำการเดิมพันหวย<intentlink>","จะแทงหวยเข้ายังไง
ต้องการเดิมพันหวยค่ะ ทำอย่างไรคะ
อยากเล่นหวยค่ะเข้าตรงไหน
ขอวิธีเดิมพันหวยหน่อยค่ะ
เข้าหน้าหวยแล้วยังไงต่อ
แทงหวยยังไง
เล่นหวยผ่านมือถือได้ป่าว
เล่นหวย เข้าตรงไหนคับ เข้าผ่านมือถือคับ
เล่นหวยหน่อยค่ะ กดตรงไหน
เข้าไปเดิมพันหวยยังไง
กด ลงทะเบียนเลขหวยยังไง
บอกวิธีเข้าไปหน้าหวยหน่อยจ้ะ",How to bet lottery,
Fun88,TH,User,Bet/Lottery,ขั้นต่ำการเดิมพันหวย,1,"การเดิมหวยไทยเริ่มต้นที่ 5 บาท และเดิมพันสูงสุดได้ที่ 5,000 บาท และสูงสุดต่อการจับรางวัลนั้นๆ 10,000บาท
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการเดิมพันหวย<intentlink>","เล่นหวยขั้นต่ำกี่บาท
แทงหวยสูงสุดกี่บาท
หวย แทงได้มากสุดกี่บาท
จะเล่นหวย รับแทงขั้นต่ำกี่บาท ",Lottery Bet limit,
Fun88,TH,User,Bet/Lottery,ผลหวย,1,"คุณสามารถตรวจสอบผลรางวัลได้ที่เว็บไซต์ http://www.glo.or.th/ ในการออกรางวัลในแต่ละเดือน คือ วันที่ 1 และ วันที่ 16 ของทุกๆเดือน ตามลอตเตอรี่ไทย
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการเดิมพันหวย<intentlink>
<intentlink>ขั้นต่ำการเดิมพันหวย<intentlink>","ขอผลรางวัลหวยหน่อย
หวยออกอะไรบ้าง
ดูผลหวยให้หน่อย
เลขที่ออกคือเลขอะไร
ผลหวยที่แทงไปดูที่ไหนได้
ตรวจรางวัลเข้าไปดูที่ไหนได้บ้าง
ขอลิงค์ดูผลหวยหน่อย
มีลิ๊งดูผลหวยไหม ขอหน่อย",Lottery Result,
Fun88,TH,User,Promotion,ตรวจสอบยอดหมุนเวียนของโปรโมชั่น,1,"วิธีการคำนวณยอดหมุนเวียนจากโปรโมชั่น
ตัวอย่าง:
เงินฝาก: 1,000 บาท
โบนัส: 50% x 1,000 บาท = 500 บาท
ทำการหมุนเวียน: 20 เท่า
(เงินฝาก + โบนัส) x จำนวนการหมุนเวียน = ยอดเงินที่ต้องทำการหมุนเวียน
(1,000 บาท + 500 บาท) x 20 = 30,000 บาท","ต้องทำยอดหมุนเวียนอีกเท่าไหร่
ยอดหมุนเวียนครบยัง ตรวจสอบให้หน่อย
ยอดหมนุเวียนยังไม่ครบอีกเหรอ
ยอดหมุนเวียถึงไหนแล้ว
ผมต้องทำยอดหมุนเวียนอีกเท่าไรจึงจะได้รับโบนัส
โบนัสปลดล๊อคยัง ยอดหมุนเวียนครบแล้ว
ยอดหมุนเวียนเท่าไร
ตรวจยอดหมุนเวียน
ยอดหมุนเวียนที
โบนัสที่รับไป ยอดหมุนเวียนครบยัง
ตอนนี้ทำได้ถึงเท่าไหร่แล้ว ยอดหมุนเวียน
โบนัสจะปรับให้ยัง ยอดหมุนเวียนเท่าไรแล้ว",Turnover Checking,
Fun88,TH,User,Promotion,วิธีการสมัครโปรโมชั่น,1,คุณสามารถเข้าไปที่ www.sport788.com จากนั้นกดที่หัวข้อโปรโมชั่น เลือกโปรโมชั่นที่ต้องการรับ,"หน้าโปรโมชั่นอยู่ตรงไหน
โปรดมชั่นกดรับยังไงครับ
กดรับโบนัสตรงไหนครับ
โบนัสตัวนี้กดรับได้ที่ไหนครับ
ผมหาปุ่มกดรับไม่เจอครับ
ผมกดรับโบนัสไมได้ครับ
อยากได้โปรดมชั่นตัวนี้ ต้องกดรับที่ไหนครับ",How to apply promotion ,
Fun88,TH,User,Promotion,โบนัสช่วยเหลือ,1,คุณสามารถเข้้าไปกดรับได้ที่หน้าเว็บไซต์เงินโบนัสช่วยเหลือจะปรับเข้าสู่บัญชีเกมส์สล็อตภายใน 1 ชั่วโมง หลังจากการขอรับโบนัสสำเร็จ ซึ่งยอดเงินโบนัสในเกมส์สล็อต จะถูกล็อคในการโอนเงิน จนกระทั่งคุณได้ทำตามเงื่อนไขเพื่อปลดล็อคเงินโบนัส,"ขอรับโบนัสช่วยเหลือ                
เงินช่วยเหลือรับไง                
กดรับเงินช่วยเหลือ แล้ว ปรับตอนไหน                
มีโบนัสช่วยเหลือไหม  ",SOS Bonus,
Fun88,TH,User,Promotion,โปรแนะนำเพื่อน,1,"การแนะนำเพื่อนคุณต้องมีการกำหนดลิ้งค์ขึ้นมา วิธีการคือ เข้าที่เมนู แนะนำเพื่อนที่หน้าเว็บไซต์ ลงทะเบียนเพื่อรับทางอีเมล คุณได้ลิ้งค์ที่กำหนดมาแล้ว นำไปแนะนำเพื่อนนะคะ แจ้งเพื่อนให้คลิกสมัครผ่านลิ้งค์ของคุณ สามารถคลิกที่คำว่าสร้างบัญชีของฉัน เราจะพิจารณาโบนัสแนะนำก็ต่อเมื่อเพื่อนของคุณมีการฝากเงินเข้ามาเล่น ภายใน 30 วัน และทำยอดหมุนเวียนครบ 3 เท่า นับจากวันที่เพื่อนได้สมัครแล้วนะคะ
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการสมัครโปรโมชั่น<intentlink>","ผม แนะนำเป็นแล้ว ไม่เห็นได้เงินเลย                        
แนะนำเพื่อนต้องทำยังไง                        
ต้องทำยอดหมุนเวียนกี่เท่าถึงได้รับโบนัสแนะนำเพื่อน                        
เพื่อนต้องฝากเงินก่อนไหมถึงได้รับโบนัสแนะนำเพื่อน                        
แนะนำเพื่อนไปสี่คนแล้ว ยังไมได่รับเงินเลย                        
แนะนำเพื่อนยังไง                        
แนะนำเพื่อนต้องใช้ลิ้งไหม                        
ถ้าไมได้ใช้ลิ้ง ขอรับเงินแนะนำเพื่อนได้ไหม                        
เพื่อนตต้องฝากเงินภายในวันไหน                        
เพื่อนต้องฝากเงินก่อนไหม                         
ไม่ต้องฝากเงิน ขอรับโบนัสแนะนำเพื่อนได้ไหม  ",RAF Promo,
Fun88,TH,User,Promotions/Freebet,โปรโมชั่นสำหรับสมาชิกใหม่,1,"คุณต้องทำการยืนยันตัวตนก่อนนะคะ :
 
 ขั้นตอนการยืนยันตัวตนผ่าน SMS
 1. คลิกที่หัวข้อ อัพเดทประวัติ - SMS การยืนยันตัวตน 
 2. รหัสจะส่งไปที่โทรศัพท์ กรุณากรอกรหัสภายใน 5 นาที 
 3.เมื่อมีการยืนยันสำเร็จ เงินเดิมพันฟรี จะปรับให้คุณภายใน 3 วัน
ข้อมูลเพิ่มเติม คลิก
<intentlink>โปรโมชั่นสำหรับสมาชิกใหม่ - ฝากเงินครั้งแรก<intentlink>
<intentlink>โปรโมชั่นสำหรับสมาชิกใหม่ - โบนัสฝากเงินครั้งที่ 3<intentlink>","ยังไมได้รับเงินฟรีเลย
เงินฟรี
ขอเครดิตฟรี
เครดิตฟรี
ยืนยันแล้วไม่เห็นได้เงินฟรีเลย
ยืนยันแล้วไม่เห็นได้เงินฟรีเลย
ยืนยันแล้ว ขอเงินฟรี
เงินฟรีไม่ปรับ
เครดิตฟรีปรับเมื่อไรคับ
ไหนเครดิตฟรี
ยืนยันตั้งนานแล้วไม่เห็นได้เลย
ปรับเงินฟรีให้หน่อย
รับเงินฟรียังไงคะ
กดรับเงินฟรีตรงไหนคะ
ขอรับโปรโมชั่น สมาชิคใหม่หน่อยคับ
ขอรับโบนัสฟรีค่ะ
เห็นหน้าเว็บบอกยืนยันเบอร์กับเมล์แล้วจะได้รับเครดิตฟรี
ขอรับเครดิต300
ขอรับสิทธิสมาชิกใหม่คับ
สมาชิกเสร็จแล้วครับ เครดิทได้เมื่อไหร่ครับ
ยืนยันแล้ว แต่ โบนัสไม่ปรับ
สมัครสมาชิกใหม่แล้ว ขอรับเงินเดิมพันฟรี300 บาท
ยืนยันตัวแล้วค่ะ
โปรสมาชิกใหม่ค่ะ",Freebet - Welcome Freebet,
Fun88,TH,User,Promotions/Freebet,โปรโมชั่นสำหรับสมาชิกใหม่ - ฝากเงินครั้งแรก,1,"ทางเรามีโปรฝากยอดแรกแนะนำค่ะ
 ยอด 200 บาท รับเสื้อกีฬา 1 ตัว พร้อมหมุนสล๊อตฟรี 15 ครั้งคะ
 ยอด 300 บาท - 999 บาท ฟรี 100 บาท รับเสื้อกีฬา 1 ตัว พร้อมหมุนสล๊อตฟรี 15 ครั้งคะ
 ยอด 1000 บาท - 2999 บาท ฟรี 300 บาท รับเสื้อกีฬา 1 ตัว พร้อมหมุนสล๊อตฟรี 15 ครั้งคะ
 3,000 บาท ขึ้นไป ฟรี 500 บาทคะ รับเสื้อกีฬา 1 ตัว พร้อมหมุนสล๊อตฟรี 15 ครั้งคะ","ขอรับโปรฝากครั้งแรกคับ
ฝากครั้งแรก
ขอเสื้อ
อยากได้เสื้อ
ขอรับเสื้อ
ขอรับหมุนฟรีกับเสื้อ
ขอรับเงินเดิมพันฟรีกับเสื้อ
มีคนโทรมาบอกว่าได้รับเสื้อ
เสื้อรับยังไง
ฝากเงินเท่าไหร่ถึงได้รับเสื้อ
ต้องทำไงถึงได้เสื้อ",Freebie - First Deposit,
Fun88,TH,User,Promotions/Freebet,โปรโมชั่นสำหรับสมาชิกใหม่ - โบนัสฝากเงินครั้งที่ 3,1,หลังจากมีการฝากเงินเข้ามาครบ 3 ครั้ง (และครั้งที่ 3 ต้อง 500 บาทขึ้นไป) คุณจะได้รับเงินเพิ่มและจะมีการปรับให้คุณภายใน 24 ชม,"ฝากครั้งที่สามคับ
ผมฝากครบ3ครั้งแล้วครับขอรัมเงินเพิ่ม
ขอรับเงินฝากสามครั้ง
มีคนโทรมาบอกว่าฝาก 3 ครั้งได้รับเงินเพิ่ม
ทำไมไม่เห้นมีเงินเข้า ฝากครบ 3 ครั้งแล้ว
กดรับเงินฝากครบ 3 ครั้งตรงไหนครับ
ฝากครบแล้วนะคะ
ฝากแล้ว 3 ครั้ง ขอเงินเพิม
ฝากครั้งที่3",Freebie - Deposit 3rd time Bonus,
Fun88,TH,User,Promotions/Freebet,โปรโมชั่นวันเกิด - เงินเดิมพันฟรี,1,"คุณสามารถเข้าไปกดรับโบนัส 200 บาทได้ที่หน้าเว็บไซต์หลังจากที่มีการฝากเงินเข้ามา 
 เงินจะมีการปรับให้ภายใน วันจันทร์ก่อนเวลา 23.59 ค่ะ
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการสมัครโปรโมชั่น<intentlink>","ขอรับโบนัสวันเกิด
วันนี้วันเกิด ขอรับโบนัส
อยากได้โบนัสวันเกิด
ขอรับเงินฟรีวันเกิด
วันเกิดได้อะไรบ้าง
อยากได้เงินฟรี วันนี้วันเกิด
วันเกิดแจกอะไรบ้าง
มีโปรโมชั่นวันเกิดไหม
โบนัสวันเกิดรับไง
ต้องทำไงถึงได้รับโบนัสวันเกิด
วันเกิดมีอะไรให้ได้รับมั่ง
วันเกิดแล้ว อยากได้เงินฟรี
เงินฟรีวันเกิด เมื่อไรจะปรับสักที
รอนานแล้วนะ ขอรับโบนัสวันเกิด
โปรโมชั่นวันเกิดยังมีอยู่ไหมคะ
โบนัสวันเกิด ต้องทำไง
ฝากเงินแล้ว ขอรับโบนัสวันเกิด",Freebie - Credit Birthday Bonus 200THB,
Fun88,TH,User,Promotions/FreeSpin,โปรโมชั่นหมุนสล็อตฟรี,1,คุณสามารถได้รับหมุนฟรีจากการแลกแต้ม จากรายการคุณใหม่ ฝากเงินครั้งแรก และอีกหลายๆรายการ หากคุณต้องการเข้าไปหมุนฟรีตามรายการที่คุณได้รับ คุณสามาถรเข้าไปที่ www.sport788.com จากนั้นกดที่หัวข้อเกมส์ > และเข้าไปกดรับโปรโมชั่นได้เลยค่ะ,"รับหมุนฟรียังไง
อยากได้หมุนฟรี
หมุนฟรีรับยังไง
อยากหมุนฟรี
ไม่มีเงิน ขอรับหมุนฟรี
ผมมีหมุนฟรีเหลืออยู่บ้างไหม","Freespin Queries (how to earn Freespin, how to use)",
Fun88,TH,User,Promotions/FreeSpin,หมุนสล็อตฟรีจากการแลกแต้มรีวอร์ด,1,"หลังจากคุณใช้แต้มรีวอร์ดในการแลกหมุนสล็อตฟรีแล้ว ระบบจะมีการปรับหมุนฟรีให้ภายใน 24 ชั่วโมง
ตรวจสอบชื่อเกมส์ได้ที่ www.sport788.com > โปรโมชั่น > แต้มรีวอร์ดแลกหมุนสล็อตฟรี!","ผลแลกแต้มมา หมุนฟรีที่เกมส์ไหน
หมุนเกมไหน
ผมาสามารถหมุนฟรีที่เกมส์ไร
ปรับที่เกมส์ไร
ผมแลก 38 แต้มมา หมุนเกมส์ไร
ทำไมรากยารแลกหมุนฟรียังไม่ปรับ
ผลมรอนานแล้ว เมื่อไรจะได้หมุนฟรี
แลกแต้มไม่ปรับสักที
เมื่อไรจะได้หมุน",Freespin - Rewards FREESPINS,
Fun88,TH,User,Promotions/FreeSpin,หมุนสล็อตฟรีจากโปรโมชั่นโบนัสหมุนสล็อตฟรี 100 ครั้ง!,1,"คุณจะต้องมีการเดิมพันที่เกมส์สล็อตและทำยอดเงินหมุนเวียนให้ได้ขั้นต่ำที่ 35,000 บาท ในแต่ละสัปดาห์ เพื่อรับหมุนสล็อตฟรี
โดยหมุนฟรีจะปรับให้ทุกๆวันพุธของสัปดาห์ถัดไป ก่อนเวลา 16:00 น. (ตามเวลาเว็บไซต์) สำหรับท่านที่ผ่านเงื่อนไขของโปรโมชั่น
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการสมัครโปรโมชั่น<intentlink>","ทำยอดหมุนเวียนครบแล้ว หมุนฟรีที่เกมส์ไร
หมุนฟรีที่เกมส์ไรคะ
หมุนฟรี 100 ครั้ง เกมส์ไหน",Freespin - Slot Turnover King,
Fun88,TH,User,Promotion/Rebate,โปรโมชั่นเงินคืน,1,ยอดเงินคืนรายวัน จะมีการปรับเข้าสู่บัญชีคุณโดยอัตโนมัติภายในเวลา 19.00 ของทุกวันค่ะ,"เงินคืนต้องกดรับตรงไหน
เงินคืนยังไม่รับ
ทำไมไม่ได้รับเงินคืน
ขอเงินคืนหน่อย
ทำไมครั้งนี้ไมได้เงินคืน
เงินคืนต้องทำยังไง
อยากได้เงินคืน
เงินคืนไม่ปรับ
เงินคืนปรัยตอนไหน
เงินคืนปรับยัง
ทำไมปรับเงินคืนช้าจัง
เงินคืนต้องกดรับไหม
เงินคืนปรับอัตโนมัติเหรอ",Rebate,
Fun88,TH,User,Promotions/SignUp,โปรโมชั่นแรกเข้า,1,"โบนัสแรกเข้า วิธีการ: 
 1.คุณต้องมีการฝากเงินเข้ามาขั้นต่ำอยู่ที่ 500 บาท
 2.โอนเงินไปยังบัญชีที่คุณต้องการรับโปรโมชั่น
 3.กดรับโปรโมชั่นที่คุณต้องการ
 4. โบนัสจะล็อคชั่วคราว คุณจะได้รับโบนัสทันทีเมื่อคุณได้ทำการหมุนเวียนเงินตามที่กำหนด
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการสมัครโปรโมชั่น<intentlink>","ทำไมโบนัสยังที่ผมกดไปยังไม่เข้าครับ
""โบนัสโอนเข้าบัญชีเรียบร้อยแล้ว. 
แต่ไม่เหงคับ""
ถ้าจะรับโบนัสเงินเพิ่ม ฝากขั้นต่ำเท่าไหร่
รับโบนัสไป ต้องทำยอดหมุนเวียนเท่าไร
ทำไมเงินโบนัสไม่ปรับ",Sign Up Bonus,
Fun88,TH,User,Promotions/Reload,โปรโมชั่นเงินเพิ่ม,1,"โบนัสเงินเพิ่ม จะเป็นโบนัสที่คุณสามารถกดรับได้1ครั้งต่อเดือนนะคะครั้ง วิธีการ: 
 1.คุณต้องมีการฝากเงินเข้ามาขั้นต่ำอยู่ที่ 500 บาท
 2.โอนเงินไปยังบัญชีที่คุณต้องการรับโปรโมชั่น
 3.กดรับโปรโมชั่นที่คุณต้องการ
 4. โบนัสจะล็อคชั่วคราว คุณจะได้รับโบนัสทันทีเมื่อคุณได้ทำการหมุนเวียนเงินตามที่กำหนด
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการสมัครโปรโมชั่น<intentlink>","ทำไมโบนัสยังที่ผมกดไปยังไม่เข้าครับ
โบนัสโอนเข้าบัญชีเรียบร้อยแล้ว. 
แต่ไม่เห็นคับ
ถ้าจะรับโบนัสแรกเข้า ฝากขั้นต่ำเท่าไหร่
รับโบนัสไป ต้องทำยอดหมุนเวียนเท่าไร
ทำไมเงินบันสไม่ปรับ",Reload Bonus,
Fun88,TH,User,Promotions/Others,โปรโมชั่นอื่นๆ,1,"คุณสมารถเข้าไปดูโบนัสได้ที่หน้าโปรโมชั่นเลยนะคะ มีโบนัสให้คุณได้เลือกรับมากมายเลยค่ะ
ข้อมูลเพิ่มเติม คลิก
<intentlink>โบนัสช่วยเหลือ<intentlink>
<intentlink>โปรแนะนำเพื่อน<intentlink>
<intentlink>โปรโมชั่นสำหรับสมาชิกใหม่<intentlink>
<intentlink>โปรโมชั่นหมุนสล็อตฟรี<intentlink>
<intentlink>โปรโมชั่นเงินคืน<intentlink>
<intentlink>โปรโมชั่ั่นแรกเข้า<intentlink>
<intentlink>โปรโมชั่นเงินเพิ่ม<intentlink>","มีโปรโมชั่นอะไรบ้างครับ        
ผมสนใจจะรับโปรดมชั่น มีโปรโมชั่นตัวอื่นๆที่ไม่ต้องทำยอดหมุนเวียนไหมครับ        
ไม่มีเครดิตฟรีเลย มีอะไรแนะนำผมไหมครับ    ",Other Promotion,
Fun88,TH,User,Reward,ข้อมูลทั่วไปเกี่ยวกับรีวอร์ด,1,"แต้มรีวอร์ดสามารถสะสมและใช้แลกของรางวัลต่างๆจากทางเว็บไซต์ได้
รีวอร์ดมี ทั้งหมด 4 ระดับคือ เงิน ทอง แพลทตินัม และ เพชร(วีไอพี)
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการสะสมแต้มรีวอร์ด<intentlink>
<intentlink>วิธีการเป็นสมาชิก วีไอพี<intentlink>
<intentlink>วิธีการแลกของรางวัล<intentlink>","เมือไรจะได้เลื่อนระดับกับเขาสักที
ระดับรีวอร์ดนี่วัดกันยังไง
นับแต้มรีวอร์ดต้องกี่แต้มถึงเลื่อยระดับอ่ะ
ระดับเงินนี่เล็กสุดใช่ป่ะ
เมื่อไรผมจะไดเป็นวีไอพีสักที เล่นเยอะขนาดนี้
เลื่อนแต้มกูสักทีเหอะรีวอร์ดอ่ะ",General reward information,
Fun88,TH,User,Reward,วิธีการสะสมแต้มรีวอร์ด,1,"ทุกการเดิมพันที่ Fun88 จะถูกนับเป็นแต้มสะสม โดยมาจากยอดเงินหมุนเวียนของคุณจากกีฬา คาสิโน สล็อต และหวย ทุกๆยอด 500 บาท
ข้อมูลเพิ่มเติม คลิก
<intentlink>วิธีการแลกของรางวัล<intentlink>","แต้มรีวอดนับยังไง
ซื้อแต้มรีวอร์ดยังไงคับ
วิธีนับแต้มรีวอดนับยังไง
จะสะสมเอาแต้มรีวอดต้องทำไงอ่ะคะ",How to get reward point,
